object_type,schema_name,object_name,grantee,privilege_type,is_grantable
column,public,ratings.catch_id,authenticated,INSERT,NO
column,public,ratings.catch_id,authenticated,UPDATE,NO
column,public,ratings.created_at,anon,INSERT,NO
column,public,ratings.created_at,anon,UPDATE,NO
column,public,ratings.created_at,authenticated,INSERT,NO
column,public,ratings.created_at,authenticated,UPDATE,NO
column,public,ratings.id,anon,INSERT,NO
column,public,ratings.id,anon,UPDATE,NO
column,public,ratings.id,authenticated,INSERT,NO
column,public,ratings.id,authenticated,UPDATE,NO
column,public,ratings.rating,anon,INSERT,NO
column,public,ratings.rating,anon,UPDATE,NO
column,public,ratings.rating,authenticated,INSERT,NO
column,public,ratings.rating,authenticated,UPDATE,NO
column,public,ratings.user_id,anon,INSERT,NO
column,public,ratings.user_id,anon,UPDATE,NO
column,public,ratings.user_id,authenticated,INSERT,NO
column,public,ratings.user_id,authenticated,UPDATE,NO
column,public,reports.created_at,anon,INSERT,NO
column,public,reports.created_at,anon,UPDATE,NO
column,public,reports.created_at,authenticated,INSERT,NO
column,public,reports.created_at,authenticated,UPDATE,NO
column,public,reports.details,anon,INSERT,NO
column,public,reports.details,anon,UPDATE,NO
column,public,reports.details,authenticated,INSERT,NO
column,public,reports.details,authenticated,UPDATE,NO
column,public,reports.id,anon,INSERT,NO
column,public,reports.id,anon,UPDATE,NO
column,public,reports.id,authenticated,INSERT,NO
column,public,reports.id,authenticated,UPDATE,NO
column,public,reports.reason,anon,INSERT,NO
column,public,reports.reason,anon,UPDATE,NO
column,public,reports.reason,authenticated,INSERT,NO
column,public,reports.reason,authenticated,UPDATE,NO
column,public,reports.reporter_id,anon,INSERT,NO
column,public,reports.reporter_id,anon,UPDATE,NO
column,public,reports.reporter_id,authenticated,INSERT,NO
column,public,reports.reporter_id,authenticated,UPDATE,NO
column,public,reports.resolution_notes,anon,INSERT,NO
column,public,reports.resolution_notes,anon,UPDATE,NO
column,public,reports.resolution_notes,authenticated,INSERT,NO
column,public,reports.resolution_notes,authenticated,UPDATE,NO
column,public,reports.reviewed_at,anon,INSERT,NO
column,public,reports.reviewed_at,anon,UPDATE,NO
column,public,reports.reviewed_at,authenticated,INSERT,NO
column,public,reports.reviewed_at,authenticated,UPDATE,NO
column,public,reports.reviewed_by,anon,INSERT,NO
column,public,reports.reviewed_by,anon,UPDATE,NO
column,public,reports.reviewed_by,authenticated,INSERT,NO
column,public,reports.reviewed_by,authenticated,UPDATE,NO
column,public,reports.status,anon,INSERT,NO
column,public,reports.status,anon,UPDATE,NO
column,public,reports.status,authenticated,INSERT,NO
column,public,reports.status,authenticated,UPDATE,NO
column,public,reports.target_id,anon,INSERT,NO
column,public,reports.target_id,anon,UPDATE,NO
column,public,reports.target_id,authenticated,INSERT,NO
column,public,reports.target_id,authenticated,UPDATE,NO
column,public,reports.target_type,anon,INSERT,NO
column,public,reports.target_type,anon,UPDATE,NO
column,public,reports.target_type,authenticated,INSERT,NO
column,public,reports.target_type,authenticated,UPDATE,NO
column,public,sessions.created_at,anon,INSERT,NO
column,public,sessions.created_at,anon,UPDATE,NO
column,public,sessions.created_at,authenticated,INSERT,NO
column,public,sessions.created_at,authenticated,UPDATE,NO
column,public,sessions.date,anon,INSERT,NO
column,public,sessions.date,anon,UPDATE,NO
column,public,sessions.date,authenticated,INSERT,NO
column,public,sessions.date,authenticated,UPDATE,NO
column,public,sessions.deleted_at,anon,INSERT,NO
column,public,sessions.deleted_at,anon,UPDATE,NO
column,public,sessions.deleted_at,authenticated,INSERT,NO
column,public,sessions.deleted_at,authenticated,UPDATE,NO
column,public,sessions.id,anon,INSERT,NO
column,public,sessions.id,anon,UPDATE,NO
column,public,sessions.id,authenticated,INSERT,NO
column,public,sessions.id,authenticated,UPDATE,NO
column,public,sessions.notes,anon,INSERT,NO
column,public,sessions.notes,anon,UPDATE,NO
column,public,sessions.notes,authenticated,INSERT,NO
column,public,sessions.notes,authenticated,UPDATE,NO
column,public,sessions.title,anon,INSERT,NO
column,public,sessions.title,anon,UPDATE,NO
column,public,sessions.title,authenticated,INSERT,NO
column,public,sessions.title,authenticated,UPDATE,NO
column,public,sessions.updated_at,anon,INSERT,NO
column,public,sessions.updated_at,anon,UPDATE,NO
column,public,sessions.updated_at,authenticated,INSERT,NO
column,public,sessions.updated_at,authenticated,UPDATE,NO
column,public,sessions.user_id,anon,INSERT,NO
column,public,sessions.user_id,anon,UPDATE,NO
column,public,sessions.user_id,authenticated,INSERT,NO
column,public,sessions.user_id,authenticated,UPDATE,NO
column,public,sessions.venue,anon,INSERT,NO
column,public,sessions.venue,anon,UPDATE,NO
column,public,sessions.venue,authenticated,INSERT,NO
column,public,sessions.venue,authenticated,UPDATE,NO
column,public,sessions.venue_name_manual,anon,INSERT,NO
column,public,sessions.venue_name_manual,anon,UPDATE,NO
column,public,sessions.venue_name_manual,authenticated,INSERT,NO
column,public,sessions.venue_name_manual,authenticated,UPDATE,NO
column,public,tags.category,anon,INSERT,NO
column,public,tags.category,anon,UPDATE,NO
column,public,tags.category,authenticated,INSERT,NO
column,public,tags.category,authenticated,UPDATE,NO
column,public,tags.created_at,anon,INSERT,NO
column,public,tags.created_at,anon,UPDATE,NO
column,public,tags.created_at,authenticated,INSERT,NO
column,public,tags.created_at,authenticated,UPDATE,NO
column,public,tags.label,anon,INSERT,NO
column,public,tags.label,anon,UPDATE,NO
column,public,tags.label,authenticated,INSERT,NO
column,public,tags.label,authenticated,UPDATE,NO
column,public,tags.method_group,anon,INSERT,NO
column,public,tags.method_group,anon,UPDATE,NO
column,public,tags.method_group,authenticated,INSERT,NO
column,public,tags.method_group,authenticated,UPDATE,NO
column,public,tags.slug,anon,INSERT,NO
column,public,tags.slug,anon,UPDATE,NO
column,public,tags.slug,authenticated,INSERT,NO
column,public,tags.slug,authenticated,UPDATE,NO
column,public,venue_events.booking_url,anon,INSERT,NO
column,public,venue_events.booking_url,anon,UPDATE,NO
column,public,venue_events.booking_url,authenticated,INSERT,NO
column,public,venue_events.booking_url,authenticated,UPDATE,NO
column,public,venue_events.created_at,anon,INSERT,NO
column,public,venue_events.created_at,anon,UPDATE,NO
column,public,venue_events.created_at,authenticated,INSERT,NO
column,public,venue_events.created_at,authenticated,UPDATE,NO
column,public,venue_events.description,anon,INSERT,NO
column,public,venue_events.description,anon,UPDATE,NO
column,public,venue_events.description,authenticated,INSERT,NO
column,public,venue_events.description,authenticated,UPDATE,NO
column,public,venue_events.ends_at,anon,INSERT,NO
column,public,venue_events.ends_at,anon,UPDATE,NO
column,public,venue_events.ends_at,authenticated,INSERT,NO
column,public,venue_events.ends_at,authenticated,UPDATE,NO
column,public,venue_events.event_type,anon,INSERT,NO
column,public,venue_events.event_type,anon,UPDATE,NO
column,public,venue_events.event_type,authenticated,INSERT,NO
column,public,venue_events.event_type,authenticated,UPDATE,NO
column,public,venue_events.id,anon,INSERT,NO
column,public,venue_events.id,anon,UPDATE,NO
column,public,venue_events.id,authenticated,INSERT,NO
column,public,venue_events.id,authenticated,UPDATE,NO
column,public,venue_events.is_published,anon,INSERT,NO
column,public,venue_events.is_published,anon,UPDATE,NO
column,public,venue_events.is_published,authenticated,INSERT,NO
column,public,venue_events.is_published,authenticated,UPDATE,NO
column,public,venue_events.starts_at,anon,INSERT,NO
column,public,venue_events.starts_at,anon,UPDATE,NO
column,public,venue_events.starts_at,authenticated,INSERT,NO
column,public,venue_events.starts_at,authenticated,UPDATE,NO
column,public,venue_events.ticket_info,anon,INSERT,NO
column,public,venue_events.ticket_info,anon,UPDATE,NO
column,public,venue_events.ticket_info,authenticated,INSERT,NO
column,public,venue_events.ticket_info,authenticated,UPDATE,NO
column,public,venue_events.title,anon,INSERT,NO
column,public,venue_events.title,anon,UPDATE,NO
column,public,venue_events.title,authenticated,INSERT,NO
column,public,venue_events.title,authenticated,UPDATE,NO
column,public,venue_events.updated_at,anon,INSERT,NO
column,public,venue_events.updated_at,anon,UPDATE,NO
column,public,venue_events.updated_at,authenticated,INSERT,NO
column,public,venue_events.updated_at,authenticated,UPDATE,NO
column,public,venue_events.venue_id,anon,INSERT,NO
column,public,venue_events.venue_id,anon,UPDATE,NO
column,public,venue_events.venue_id,authenticated,INSERT,NO
column,public,venue_events.venue_id,authenticated,UPDATE,NO
column,public,venue_events.website_url,anon,INSERT,NO
column,public,venue_events.website_url,anon,UPDATE,NO
column,public,venue_events.website_url,authenticated,INSERT,NO
column,public,venue_events.website_url,authenticated,UPDATE,NO
column,public,venue_opening_hours.closes_at,anon,INSERT,NO
column,public,venue_opening_hours.closes_at,anon,UPDATE,NO
column,public,venue_opening_hours.closes_at,authenticated,INSERT,NO
column,public,venue_opening_hours.closes_at,authenticated,UPDATE,NO
column,public,venue_opening_hours.created_at,anon,INSERT,NO
column,public,venue_opening_hours.created_at,anon,UPDATE,NO
column,public,venue_opening_hours.created_at,authenticated,INSERT,NO
column,public,venue_opening_hours.created_at,authenticated,UPDATE,NO
column,public,venue_opening_hours.day_of_week,anon,INSERT,NO
column,public,venue_opening_hours.day_of_week,anon,UPDATE,NO
column,public,venue_opening_hours.day_of_week,authenticated,INSERT,NO
column,public,venue_opening_hours.day_of_week,authenticated,UPDATE,NO
column,public,venue_opening_hours.id,anon,INSERT,NO
column,public,venue_opening_hours.id,anon,UPDATE,NO
column,public,venue_opening_hours.id,authenticated,INSERT,NO
column,public,venue_opening_hours.id,authenticated,UPDATE,NO
column,public,venue_opening_hours.is_closed,anon,INSERT,NO
column,public,venue_opening_hours.is_closed,anon,UPDATE,NO
column,public,venue_opening_hours.is_closed,authenticated,INSERT,NO
column,public,venue_opening_hours.is_closed,authenticated,UPDATE,NO
column,public,venue_opening_hours.label,anon,INSERT,NO
column,public,venue_opening_hours.label,anon,UPDATE,NO
column,public,venue_opening_hours.label,authenticated,INSERT,NO
column,public,venue_opening_hours.label,authenticated,UPDATE,NO
column,public,venue_opening_hours.opens_at,anon,INSERT,NO
column,public,venue_opening_hours.opens_at,anon,UPDATE,NO
column,public,venue_opening_hours.opens_at,authenticated,INSERT,NO
column,public,venue_opening_hours.opens_at,authenticated,UPDATE,NO
column,public,venue_opening_hours.order_index,anon,INSERT,NO
column,public,venue_opening_hours.order_index,anon,UPDATE,NO
column,public,venue_opening_hours.order_index,authenticated,INSERT,NO
column,public,venue_opening_hours.order_index,authenticated,UPDATE,NO
column,public,venue_opening_hours.updated_at,anon,INSERT,NO
column,public,venue_opening_hours.updated_at,anon,UPDATE,NO
column,public,venue_opening_hours.updated_at,authenticated,INSERT,NO
column,public,venue_opening_hours.updated_at,authenticated,UPDATE,NO
column,public,venue_opening_hours.venue_id,anon,INSERT,NO
column,public,venue_opening_hours.venue_id,anon,UPDATE,NO
column,public,venue_opening_hours.venue_id,authenticated,INSERT,NO
column,public,venue_opening_hours.venue_id,authenticated,UPDATE,NO
column,public,venue_owners.created_at,anon,INSERT,NO
column,public,venue_owners.created_at,anon,UPDATE,NO
column,public,venue_owners.created_at,authenticated,INSERT,NO
column,public,venue_owners.created_at,authenticated,UPDATE,NO
column,public,venue_owners.role,anon,INSERT,NO
column,public,venue_owners.role,anon,UPDATE,NO
column,public,venue_owners.role,authenticated,INSERT,NO
column,public,venue_owners.role,authenticated,UPDATE,NO
column,public,venue_owners.user_id,anon,INSERT,NO
column,public,venue_owners.user_id,anon,UPDATE,NO
column,public,venue_owners.user_id,authenticated,INSERT,NO
column,public,venue_owners.user_id,authenticated,UPDATE,NO
column,public,venue_owners.venue_id,anon,INSERT,NO
column,public,venue_owners.venue_id,anon,UPDATE,NO
column,public,venue_owners.venue_id,authenticated,INSERT,NO
column,public,venue_owners.venue_id,authenticated,UPDATE,NO
column,public,venue_photos.caption,anon,INSERT,NO
column,public,venue_photos.caption,anon,UPDATE,NO
column,public,venue_photos.caption,authenticated,INSERT,NO
column,public,venue_photos.caption,authenticated,UPDATE,NO
column,public,venue_photos.created_at,anon,INSERT,NO
column,public,venue_photos.created_at,anon,UPDATE,NO
column,public,venue_photos.created_at,authenticated,INSERT,NO
column,public,venue_photos.created_at,authenticated,UPDATE,NO
column,public,venue_photos.created_by,anon,INSERT,NO
column,public,venue_photos.created_by,anon,UPDATE,NO
column,public,venue_photos.created_by,authenticated,INSERT,NO
column,public,venue_photos.created_by,authenticated,UPDATE,NO
column,public,venue_photos.id,anon,INSERT,NO
column,public,venue_photos.id,anon,UPDATE,NO
column,public,venue_photos.id,authenticated,INSERT,NO
column,public,venue_photos.id,authenticated,UPDATE,NO
column,public,venue_photos.image_path,anon,INSERT,NO
column,public,venue_photos.image_path,anon,UPDATE,NO
column,public,venue_photos.image_path,authenticated,INSERT,NO
column,public,venue_photos.image_path,authenticated,UPDATE,NO
column,public,venue_photos.is_primary,anon,INSERT,NO
column,public,venue_photos.is_primary,anon,UPDATE,NO
column,public,venue_photos.is_primary,authenticated,INSERT,NO
column,public,venue_photos.is_primary,authenticated,UPDATE,NO
column,public,venue_photos.venue_id,anon,INSERT,NO
column,public,venue_photos.venue_id,anon,UPDATE,NO
column,public,venue_photos.venue_id,authenticated,INSERT,NO
column,public,venue_photos.venue_id,authenticated,UPDATE,NO
column,public,venue_pricing_tiers.audience,anon,INSERT,NO
column,public,venue_pricing_tiers.audience,anon,UPDATE,NO
column,public,venue_pricing_tiers.audience,authenticated,INSERT,NO
column,public,venue_pricing_tiers.audience,authenticated,UPDATE,NO
column,public,venue_pricing_tiers.created_at,anon,INSERT,NO
column,public,venue_pricing_tiers.created_at,anon,UPDATE,NO
column,public,venue_pricing_tiers.created_at,authenticated,INSERT,NO
column,public,venue_pricing_tiers.created_at,authenticated,UPDATE,NO
column,public,venue_pricing_tiers.id,anon,INSERT,NO
column,public,venue_pricing_tiers.id,anon,UPDATE,NO
column,public,venue_pricing_tiers.id,authenticated,INSERT,NO
column,public,venue_pricing_tiers.id,authenticated,UPDATE,NO
column,public,venue_pricing_tiers.label,anon,INSERT,NO
column,public,venue_pricing_tiers.label,anon,UPDATE,NO
column,public,venue_pricing_tiers.label,authenticated,INSERT,NO
column,public,venue_pricing_tiers.label,authenticated,UPDATE,NO
column,public,venue_pricing_tiers.order_index,anon,INSERT,NO
column,public,venue_pricing_tiers.order_index,anon,UPDATE,NO
column,public,venue_pricing_tiers.order_index,authenticated,INSERT,NO
column,public,venue_pricing_tiers.order_index,authenticated,UPDATE,NO
column,public,venue_pricing_tiers.price,anon,INSERT,NO
column,public,venue_pricing_tiers.price,anon,UPDATE,NO
column,public,venue_pricing_tiers.price,authenticated,INSERT,NO
column,public,venue_pricing_tiers.price,authenticated,UPDATE,NO
column,public,venue_pricing_tiers.unit,anon,INSERT,NO
column,public,venue_pricing_tiers.unit,anon,UPDATE,NO
column,public,venue_pricing_tiers.unit,authenticated,INSERT,NO
column,public,venue_pricing_tiers.unit,authenticated,UPDATE,NO
column,public,venue_pricing_tiers.updated_at,anon,INSERT,NO
column,public,venue_pricing_tiers.updated_at,anon,UPDATE,NO
column,public,venue_pricing_tiers.updated_at,authenticated,INSERT,NO
column,public,venue_pricing_tiers.updated_at,authenticated,UPDATE,NO
column,public,venue_pricing_tiers.venue_id,anon,INSERT,NO
column,public,venue_pricing_tiers.venue_id,anon,UPDATE,NO
column,public,venue_pricing_tiers.venue_id,authenticated,INSERT,NO
column,public,venue_pricing_tiers.venue_id,authenticated,UPDATE,NO
column,public,venue_ratings.created_at,anon,INSERT,NO
column,public,venue_ratings.created_at,anon,UPDATE,NO
column,public,venue_ratings.created_at,authenticated,INSERT,NO
column,public,venue_ratings.created_at,authenticated,UPDATE,NO
column,public,venue_ratings.id,anon,INSERT,NO
column,public,venue_ratings.id,anon,UPDATE,NO
column,public,venue_ratings.id,authenticated,INSERT,NO
column,public,venue_ratings.id,authenticated,UPDATE,NO
column,public,venue_ratings.rating,anon,INSERT,NO
column,public,venue_ratings.rating,anon,UPDATE,NO
column,public,venue_ratings.rating,authenticated,INSERT,NO
column,public,venue_ratings.rating,authenticated,UPDATE,NO
column,public,venue_ratings.updated_at,anon,INSERT,NO
column,public,venue_ratings.updated_at,anon,UPDATE,NO
column,public,venue_ratings.updated_at,authenticated,INSERT,NO
column,public,venue_ratings.updated_at,authenticated,UPDATE,NO
column,public,venue_ratings.user_id,anon,INSERT,NO
column,public,venue_ratings.user_id,anon,UPDATE,NO
column,public,venue_ratings.user_id,authenticated,INSERT,NO
column,public,venue_ratings.user_id,authenticated,UPDATE,NO
column,public,venue_ratings.venue_id,anon,INSERT,NO
column,public,venue_ratings.venue_id,anon,UPDATE,NO
column,public,venue_ratings.venue_id,authenticated,INSERT,NO
column,public,venue_ratings.venue_id,authenticated,UPDATE,NO
column,public,venue_rules.created_at,anon,INSERT,NO
column,public,venue_rules.created_at,anon,UPDATE,NO
column,public,venue_rules.created_at,authenticated,INSERT,NO
column,public,venue_rules.created_at,authenticated,UPDATE,NO
column,public,venue_rules.rules_text,anon,INSERT,NO
column,public,venue_rules.rules_text,anon,UPDATE,NO
column,public,venue_rules.rules_text,authenticated,INSERT,NO
column,public,venue_rules.rules_text,authenticated,UPDATE,NO
column,public,venue_rules.updated_at,anon,INSERT,NO
column,public,venue_rules.updated_at,anon,UPDATE,NO
column,public,venue_rules.updated_at,authenticated,INSERT,NO
column,public,venue_rules.updated_at,authenticated,UPDATE,NO
column,public,venue_rules.venue_id,anon,INSERT,NO
column,public,venue_rules.venue_id,anon,UPDATE,NO
column,public,venue_rules.venue_id,authenticated,INSERT,NO
column,public,venue_rules.venue_id,authenticated,UPDATE,NO
column,public,venue_species_stock.avg_weight,anon,INSERT,NO
column,public,venue_species_stock.avg_weight,anon,UPDATE,NO
column,public,venue_species_stock.avg_weight,authenticated,INSERT,NO
column,public,venue_species_stock.avg_weight,authenticated,UPDATE,NO
column,public,venue_species_stock.created_at,anon,INSERT,NO
column,public,venue_species_stock.created_at,anon,UPDATE,NO
column,public,venue_species_stock.created_at,authenticated,INSERT,NO
column,public,venue_species_stock.created_at,authenticated,UPDATE,NO
column,public,venue_species_stock.id,anon,INSERT,NO
column,public,venue_species_stock.id,anon,UPDATE,NO
column,public,venue_species_stock.id,authenticated,INSERT,NO
column,public,venue_species_stock.id,authenticated,UPDATE,NO
column,public,venue_species_stock.record_unit,anon,INSERT,NO
column,public,venue_species_stock.record_unit,anon,UPDATE,NO
column,public,venue_species_stock.record_unit,authenticated,INSERT,NO
column,public,venue_species_stock.record_unit,authenticated,UPDATE,NO
column,public,venue_species_stock.record_weight,anon,INSERT,NO
column,public,venue_species_stock.record_weight,anon,UPDATE,NO
column,public,venue_species_stock.record_weight,authenticated,INSERT,NO
column,public,venue_species_stock.record_weight,authenticated,UPDATE,NO
column,public,venue_species_stock.size_range_max,anon,INSERT,NO
column,public,venue_species_stock.size_range_max,anon,UPDATE,NO
column,public,venue_species_stock.size_range_max,authenticated,INSERT,NO
column,public,venue_species_stock.size_range_max,authenticated,UPDATE,NO
column,public,venue_species_stock.size_range_min,anon,INSERT,NO
column,public,venue_species_stock.size_range_min,anon,UPDATE,NO
column,public,venue_species_stock.size_range_min,authenticated,INSERT,NO
column,public,venue_species_stock.size_range_min,authenticated,UPDATE,NO
column,public,venue_species_stock.species_name,anon,INSERT,NO
column,public,venue_species_stock.species_name,anon,UPDATE,NO
column,public,venue_species_stock.species_name,authenticated,INSERT,NO
column,public,venue_species_stock.species_name,authenticated,UPDATE,NO
column,public,venue_species_stock.stock_density,anon,INSERT,NO
column,public,venue_species_stock.stock_density,anon,UPDATE,NO
column,public,venue_species_stock.stock_density,authenticated,INSERT,NO
column,public,venue_species_stock.stock_density,authenticated,UPDATE,NO
column,public,venue_species_stock.stock_notes,anon,INSERT,NO
column,public,venue_species_stock.stock_notes,anon,UPDATE,NO
column,public,venue_species_stock.stock_notes,authenticated,INSERT,NO
column,public,venue_species_stock.stock_notes,authenticated,UPDATE,NO
column,public,venue_species_stock.updated_at,anon,INSERT,NO
column,public,venue_species_stock.updated_at,anon,UPDATE,NO
column,public,venue_species_stock.updated_at,authenticated,INSERT,NO
column,public,venue_species_stock.updated_at,authenticated,UPDATE,NO
column,public,venue_species_stock.venue_id,anon,INSERT,NO
column,public,venue_species_stock.venue_id,anon,UPDATE,NO
column,public,venue_species_stock.venue_id,authenticated,INSERT,NO
column,public,venue_species_stock.venue_id,authenticated,UPDATE,NO
column,public,venue_stats.active_anglers_30d,anon,INSERT,NO
column,public,venue_stats.active_anglers_30d,anon,UPDATE,NO
column,public,venue_stats.active_anglers_30d,authenticated,INSERT,NO
column,public,venue_stats.active_anglers_30d,authenticated,UPDATE,NO
column,public,venue_stats.active_anglers_all_time,anon,INSERT,NO
column,public,venue_stats.active_anglers_all_time,anon,UPDATE,NO
column,public,venue_stats.active_anglers_all_time,authenticated,INSERT,NO
column,public,venue_stats.active_anglers_all_time,authenticated,UPDATE,NO
column,public,venue_stats.avg_rating,anon,INSERT,NO
column,public,venue_stats.avg_rating,anon,UPDATE,NO
column,public,venue_stats.avg_rating,authenticated,INSERT,NO
column,public,venue_stats.avg_rating,authenticated,UPDATE,NO
column,public,venue_stats.headline_pb_species,anon,INSERT,NO
column,public,venue_stats.headline_pb_species,anon,UPDATE,NO
column,public,venue_stats.headline_pb_species,authenticated,INSERT,NO
column,public,venue_stats.headline_pb_species,authenticated,UPDATE,NO
column,public,venue_stats.headline_pb_unit,anon,INSERT,NO
column,public,venue_stats.headline_pb_unit,anon,UPDATE,NO
column,public,venue_stats.headline_pb_unit,authenticated,INSERT,NO
column,public,venue_stats.headline_pb_unit,authenticated,UPDATE,NO
column,public,venue_stats.headline_pb_weight,anon,INSERT,NO
column,public,venue_stats.headline_pb_weight,anon,UPDATE,NO
column,public,venue_stats.headline_pb_weight,authenticated,INSERT,NO
column,public,venue_stats.headline_pb_weight,authenticated,UPDATE,NO
column,public,venue_stats.rating_count,anon,INSERT,NO
column,public,venue_stats.rating_count,anon,UPDATE,NO
column,public,venue_stats.rating_count,authenticated,INSERT,NO
column,public,venue_stats.rating_count,authenticated,UPDATE,NO
column,public,venue_stats.recent_catches_30d,anon,INSERT,NO
column,public,venue_stats.recent_catches_30d,anon,UPDATE,NO
column,public,venue_stats.recent_catches_30d,authenticated,INSERT,NO
column,public,venue_stats.recent_catches_30d,authenticated,UPDATE,NO
column,public,venue_stats.top_species,anon,INSERT,NO
column,public,venue_stats.top_species,anon,UPDATE,NO
column,public,venue_stats.top_species,authenticated,INSERT,NO
column,public,venue_stats.top_species,authenticated,UPDATE,NO
column,public,venue_stats.total_catches,anon,INSERT,NO
column,public,venue_stats.total_catches,anon,UPDATE,NO
column,public,venue_stats.total_catches,authenticated,INSERT,NO
column,public,venue_stats.total_catches,authenticated,UPDATE,NO
column,public,venue_stats.venue_id,anon,INSERT,NO
column,public,venue_stats.venue_id,anon,UPDATE,NO
column,public,venue_stats.venue_id,authenticated,INSERT,NO
column,public,venue_stats.venue_id,authenticated,UPDATE,NO
column,public,venue_stats_public.active_anglers_30d,anon,INSERT,NO
column,public,venue_stats_public.active_anglers_30d,anon,UPDATE,NO
column,public,venue_stats_public.active_anglers_30d,authenticated,INSERT,NO
column,public,venue_stats_public.active_anglers_30d,authenticated,UPDATE,NO
column,public,venue_stats_public.active_anglers_all_time,anon,INSERT,NO
column,public,venue_stats_public.active_anglers_all_time,anon,UPDATE,NO
column,public,venue_stats_public.active_anglers_all_time,authenticated,INSERT,NO
column,public,venue_stats_public.active_anglers_all_time,authenticated,UPDATE,NO
column,public,venue_stats_public.avg_rating,anon,INSERT,NO
column,public,venue_stats_public.avg_rating,anon,UPDATE,NO
column,public,venue_stats_public.avg_rating,authenticated,INSERT,NO
column,public,venue_stats_public.avg_rating,authenticated,UPDATE,NO
column,public,venue_stats_public.headline_pb_species,anon,INSERT,NO
column,public,venue_stats_public.headline_pb_species,anon,UPDATE,NO
column,public,venue_stats_public.headline_pb_species,authenticated,INSERT,NO
column,public,venue_stats_public.headline_pb_species,authenticated,UPDATE,NO
column,public,venue_stats_public.headline_pb_unit,anon,INSERT,NO
column,public,venue_stats_public.headline_pb_unit,anon,UPDATE,NO
column,public,venue_stats_public.headline_pb_unit,authenticated,INSERT,NO
column,public,venue_stats_public.headline_pb_unit,authenticated,UPDATE,NO
column,public,venue_stats_public.headline_pb_weight,anon,INSERT,NO
column,public,venue_stats_public.headline_pb_weight,anon,UPDATE,NO
column,public,venue_stats_public.headline_pb_weight,authenticated,INSERT,NO
column,public,venue_stats_public.headline_pb_weight,authenticated,UPDATE,NO
column,public,venue_stats_public.rating_count,anon,INSERT,NO
column,public,venue_stats_public.rating_count,anon,UPDATE,NO
column,public,venue_stats_public.rating_count,authenticated,INSERT,NO
column,public,venue_stats_public.rating_count,authenticated,UPDATE,NO
column,public,venue_stats_public.recent_catches_30d,anon,INSERT,NO
column,public,venue_stats_public.recent_catches_30d,anon,UPDATE,NO
column,public,venue_stats_public.recent_catches_30d,authenticated,INSERT,NO
column,public,venue_stats_public.recent_catches_30d,authenticated,UPDATE,NO
column,public,venue_stats_public.top_species,anon,INSERT,NO
column,public,venue_stats_public.top_species,anon,UPDATE,NO
column,public,venue_stats_public.top_species,authenticated,INSERT,NO
column,public,venue_stats_public.top_species,authenticated,UPDATE,NO
column,public,venue_stats_public.total_catches,anon,INSERT,NO
column,public,venue_stats_public.total_catches,anon,UPDATE,NO
column,public,venue_stats_public.total_catches,authenticated,INSERT,NO
column,public,venue_stats_public.total_catches,authenticated,UPDATE,NO
column,public,venue_stats_public.venue_id,anon,INSERT,NO
column,public,venue_stats_public.venue_id,anon,UPDATE,NO
column,public,venue_stats_public.venue_id,authenticated,INSERT,NO
column,public,venue_stats_public.venue_id,authenticated,UPDATE,NO
column,public,venues.best_for_tags,anon,INSERT,NO
column,public,venues.best_for_tags,anon,UPDATE,NO
column,public,venues.best_for_tags,authenticated,INSERT,NO
column,public,venues.best_for_tags,authenticated,UPDATE,NO
column,public,venues.booking_enabled,anon,INSERT,NO
column,public,venues.booking_enabled,anon,UPDATE,NO
column,public,venues.booking_enabled,authenticated,INSERT,NO
column,public,venues.booking_enabled,authenticated,UPDATE,NO
column,public,venues.booking_url,anon,INSERT,NO
column,public,venues.booking_url,anon,UPDATE,NO
column,public,venues.booking_url,authenticated,INSERT,NO
column,public,venues.booking_url,authenticated,UPDATE,NO
column,public,venues.contact_phone,anon,INSERT,NO
column,public,venues.contact_phone,anon,UPDATE,NO
column,public,venues.contact_phone,authenticated,INSERT,NO
column,public,venues.contact_phone,authenticated,UPDATE,NO
column,public,venues.created_at,anon,INSERT,NO
column,public,venues.created_at,anon,UPDATE,NO
column,public,venues.created_at,authenticated,INSERT,NO
column,public,venues.created_at,authenticated,UPDATE,NO
column,public,venues.description,anon,INSERT,NO
column,public,venues.description,anon,UPDATE,NO
column,public,venues.description,authenticated,INSERT,NO
column,public,venues.description,authenticated,UPDATE,NO
column,public,venues.facilities,anon,INSERT,NO
column,public,venues.facilities,anon,UPDATE,NO
column,public,venues.facilities,authenticated,INSERT,NO
column,public,venues.facilities,authenticated,UPDATE,NO
column,public,venues.id,anon,INSERT,NO
column,public,venues.id,anon,UPDATE,NO
column,public,venues.id,authenticated,INSERT,NO
column,public,venues.id,authenticated,UPDATE,NO
column,public,venues.is_published,anon,INSERT,NO
column,public,venues.is_published,anon,UPDATE,NO
column,public,venues.is_published,authenticated,INSERT,NO
column,public,venues.is_published,authenticated,UPDATE,NO
column,public,venues.location,anon,INSERT,NO
column,public,venues.location,anon,UPDATE,NO
column,public,venues.location,authenticated,INSERT,NO
column,public,venues.location,authenticated,UPDATE,NO
column,public,venues.name,anon,INSERT,NO
column,public,venues.name,anon,UPDATE,NO
column,public,venues.name,authenticated,INSERT,NO
column,public,venues.name,authenticated,UPDATE,NO
column,public,venues.notes_for_rr_team,anon,INSERT,NO
